N;M;Output
100000;256;104649
100000;256;99556
100000;256;109779
100000;256;101529
100000;256;101383
100000;256;89049
100000;256;98380
100000;256;98356
100000;256;106238
100000;256;92930
100000;256;101951
100000;256;99330
100000;256;90494
100000;256;92267
100000;256;98226
100000;256;103798
100000;256;105443
100000;256;90842
100000;256;96871
100000;256;103231
100000;256;99054
100000;256;95937
100000;256;95466
100000;256;93565
100000;256;102479
100000;256;103709
100000;256;105378
100000;256;102616
100000;256;102144
100000;256;97281
100000;256;114181
100000;256;102137
100000;256;95488
100000;256;99935
100000;256;100939
100000;256;99301
100000;256;95369
100000;256;94645
100000;256;92496
100000;256;90173
100000;256;111053
100000;256;115558
100000;256;107724
100000;256;91799
100000;256;99457
100000;256;104147
100000;256;107492
100000;256;110030
100000;256;97597
100000;256;101175
100000;256;93346
100000;256;94856
100000;256;105864
100000;256;93372
100000;256;96885
100000;256;94133
100000;256;107996
100000;256;99207
100000;256;96726
100000;256;102698
100000;256;113840
100000;256;106773
100000;256;95751
100000;256;102945
100000;256;106986
100000;256;95553
100000;256;98845
100000;256;103852
100000;256;104720
100000;256;98218
100000;256;111367
100000;256;95769
100000;256;92644
100000;256;98173
100000;256;101298
100000;256;102803
100000;256;100753
100000;256;118388
100000;256;97738
100000;256;99960
100000;256;99312
100000;256;106458
100000;256;107192
100000;256;104218
100000;256;110238
100000;256;96679
100000;256;98658
100000;256;96031
100000;256;88778
100000;256;110350
100000;256;93431
100000;256;96696
100000;256;101379
100000;256;101505
100000;256;102002
100000;256;101161
100000;256;105139
100000;256;91682
100000;256;100479
100000;256;106781
100000;256;91723
100000;256;83678
100000;256;93638
100000;256;100809
100000;256;108674
100000;256;107807
100000;256;93294
100000;256;96935
100000;256;95976
100000;256;98523
100000;256;105024
100000;256;96564
100000;256;105068
100000;256;95455
100000;256;105322
100000;256;103341
100000;256;102757
100000;256;107145
100000;256;92604
100000;256;94715
100000;256;100223
100000;256;99057
100000;256;90738
100000;256;110602
100000;256;92004
100000;256;99285
100000;256;98482
100000;256;94665
100000;256;109221
100000;256;95208
100000;256;107994
100000;256;107580
100000;256;90818
100000;256;111688
100000;256;105710
100000;256;102034
100000;256;99981
100000;256;91615
100000;256;104475
100000;256;94948
100000;256;110926
100000;256;98933
100000;256;100238
100000;256;95139
100000;256;106602
100000;256;103270
100000;256;106649
100000;256;101593
100000;256;109968
100000;256;102053
100000;256;96498
100000;256;100446
100000;256;107879
100000;256;106685
100000;256;99594
100000;256;104555
100000;256;107216
100000;256;95076
100000;256;105008
100000;256;102405
100000;256;93742
100000;256;102073
100000;256;109382
100000;256;96584
100000;256;100973
100000;256;93251
100000;256;100265
100000;256;89150
100000;256;95865
100000;256;98967
100000;256;105385
100000;256;91123
100000;256;100977
100000;256;101813
100000;256;97809
100000;256;103001
100000;256;100855
100000;256;100602
100000;256;94299
100000;256;96014
100000;256;107001
100000;256;93493
100000;256;92541
100000;256;95161
100000;256;101034
100000;256;94831
100000;256;93195
100000;256;97056
100000;256;102980
100000;256;101026
100000;256;90005
100000;256;92573
100000;256;90278
100000;256;106454
100000;256;98443
100000;256;103195
100000;256;103191
100000;256;99848
100000;256;97499
100000;256;89840
100000;256;109718
100000;256;98625
100000;256;88571
100000;256;101455
100000;256;103089
100000;256;117420
100000;256;107459
100000;256;121574
100000;256;98168
100000;256;87293
100000;256;105999
100000;256;98388
100000;256;103932
100000;256;100988
100000;256;99966
100000;256;116581
100000;256;98649
100000;256;101050
100000;256;97843
100000;256;102049
100000;256;89506
100000;256;104665
100000;256;92903
100000;256;110242
100000;256;97028
100000;256;97381
100000;256;89008
100000;256;94181
100000;256;91312
100000;256;100817
100000;256;97607
100000;256;110571
100000;256;105283
100000;256;104437
100000;256;96254
100000;256;88692
100000;256;106302
100000;256;104447
100000;256;99459
100000;256;101882
100000;256;92281
100000;256;102278
100000;256;98412
100000;256;105225
100000;256;92819
100000;256;101922
100000;256;98430
100000;256;101666
100000;256;102040
100000;256;97484
100000;256;100651
100000;256;105258
100000;256;101215
100000;256;94643
100000;256;106445
100000;256;95408
100000;256;102790
100000;256;92624
100000;256;101966
100000;256;93548
100000;256;107634
100000;256;100498
100000;256;105670
100000;256;87509
100000;256;96413
100000;256;90429
100000;256;88872
100000;256;105746
100000;256;98030
100000;256;98710
100000;256;94384
100000;256;101641
100000;256;94388
100000;256;97866
100000;256;112137
100000;256;103966
100000;256;100438
100000;256;94425
100000;256;104980
100000;256;106649
100000;256;102172
100000;256;100071
100000;256;97798
100000;256;89903
100000;256;94558
100000;256;102020
100000;256;93898
100000;256;94209
100000;256;105137
100000;256;101245
100000;256;95937
100000;256;103791
100000;256;89956
100000;256;101575
100000;256;103142
100000;256;96772
100000;256;95459
100000;256;98130
100000;256;100774
100000;256;108393
100000;256;94174
100000;256;98653
100000;256;105059
100000;256;95179
100000;256;81316
100000;256;98769
100000;256;94675
100000;256;98087
100000;256;101305
100000;256;100416
100000;256;109636
100000;256;109295
100000;256;109847
100000;256;98106
100000;256;108943
100000;256;97082
100000;256;102750
100000;256;97620
100000;256;100261
100000;256;98754
100000;256;95131
100000;256;107775
100000;256;99992
100000;256;103046
100000;256;96502
100000;256;97361
100000;256;105611
100000;256;107740
100000;256;100955
100000;256;102579
100000;256;88127
100000;256;94863
100000;256;104288
100000;256;101437
100000;256;106979
100000;256;105582
100000;256;90794
100000;256;111091
100000;256;94984
100000;256;89881
100000;256;105452
100000;256;91237
100000;256;106219
100000;256;89188
100000;256;110287
100000;256;98826
100000;256;99925
100000;256;98031
100000;256;90792
100000;256;106855
100000;256;89334
100000;256;101157
100000;256;105450
100000;256;95010
100000;256;99376
100000;256;102523
100000;256;102282
100000;256;97720
100000;256;108237
100000;256;106934
100000;256;96661
100000;256;103960
100000;256;101190
100000;256;88910
100000;256;99293
100000;256;93962
100000;256;99156
100000;256;102721
100000;256;106808
100000;256;99169
100000;256;96791
100000;256;96638
100000;256;89956
100000;256;100369
100000;256;90923
100000;256;96825
100000;256;96775
100000;256;101570
100000;256;109034
100000;256;98874
100000;256;105127
100000;256;94225
100000;256;90169
100000;256;96410
100000;256;108738
100000;256;100874
100000;256;92604
100000;256;109407
100000;256;106370
100000;256;90520
100000;256;96635
100000;256;108401
100000;256;91489
100000;256;94186
100000;256;110307
100000;256;99455
100000;256;98664
100000;256;105747
100000;256;103146
100000;256;93193
100000;256;101277
100000;256;111680
100000;256;98569
100000;256;111613
100000;256;105241
100000;256;96557
100000;256;105712
100000;256;99798
100000;256;91887
100000;256;93830
100000;256;106494
100000;256;89888
100000;256;93701
100000;256;102609
100000;256;99789
100000;256;93917
100000;256;95460
100000;256;93219
100000;256;99248
100000;256;94163
100000;256;102525
100000;256;101220
100000;256;115602
100000;256;117824
100000;256;98254
100000;256;91127
100000;256;88590
100000;256;101770
100000;256;94947
100000;256;102677
100000;256;108617
100000;256;112757
100000;256;98230
100000;256;115711
100000;256;103909
100000;256;92998
100000;256;102161
100000;256;94555
100000;256;86420
100000;256;97787
100000;256;96069
100000;256;101914
100000;256;96731
100000;256;110905
100000;256;100812
100000;256;101883
100000;256;104369
100000;256;108785
100000;256;93821
100000;256;105461
100000;256;92777
100000;256;96475
100000;256;90205
100000;256;99076
100000;256;94639
100000;256;99712
100000;256;89857
100000;256;102756
100000;256;105293
100000;256;89030
100000;256;108483
100000;256;97653
100000;256;117812
100000;256;106001
100000;256;96976
100000;256;93232
100000;256;102891
100000;256;109880
100000;256;107456
100000;256;106342
100000;256;98631
100000;256;108541
100000;256;114230
100000;256;105925
100000;256;102379
100000;256;99655
100000;256;98553
100000;256;103683
100000;256;101057
100000;256;90746
100000;256;106850
100000;256;101521
100000;256;107899
100000;256;93380
100000;256;109036
100000;256;104624
100000;256;103541
100000;256;96225
100000;256;107107
100000;256;95674
100000;256;95812
100000;256;97150
100000;256;100094
100000;256;92720
100000;256;99814
100000;256;93276
100000;256;96274
100000;256;98064
100000;256;106255
100000;256;102278
100000;256;96724
100000;256;100214
100000;256;111307
100000;256;98611
100000;256;100479
100000;256;102695
100000;256;84532
100000;256;98416
100000;256;91998
100000;256;92405
100000;256;97952
100000;256;100614
100000;256;89742
100000;256;96833
100000;256;93508
100000;256;93074
100000;256;96249
100000;256;101139
100000;256;104033
100000;256;97199
100000;256;100118
100000;256;92386
100000;256;115838
100000;256;110238
100000;256;91715
100000;256;88277
100000;256;103024
100000;256;90880
100000;256;92777
100000;256;107949
100000;256;103751
100000;256;90671
100000;256;106187
100000;256;107218
100000;256;114325
100000;256;101002
100000;256;105329
100000;256;101830
100000;256;98059
100000;256;97518
100000;256;104043
100000;256;95981
100000;256;100800
100000;256;104021
100000;256;85767
100000;256;105410
100000;256;105674
100000;256;97147
100000;256;101587
100000;256;99578
100000;256;97080
100000;256;94796
100000;256;112082
100000;256;107013
100000;256;105359
100000;256;95940
100000;256;90461
100000;256;101703
100000;256;88499
100000;256;95158
100000;256;97216
100000;256;92463
100000;256;96085
100000;256;102342
100000;256;97363
100000;256;89246
100000;256;105403
100000;256;97006
100000;256;96113
100000;256;105371
100000;256;99477
100000;256;106550
100000;256;98178
100000;256;90128
100000;256;93239
100000;256;97632
100000;256;89933
100000;256;108582
100000;256;97964
100000;256;100546
100000;256;84999
100000;256;97943
100000;256;94762
100000;256;90311
100000;256;103227
100000;256;87871
100000;256;106526
100000;256;103923
100000;256;100624
100000;256;102560
100000;256;101428
100000;256;91888
100000;256;104779
100000;256;98875
100000;256;100937
100000;256;106006
100000;256;103911
100000;256;106873
100000;256;88326
100000;256;92228
100000;256;93680
100000;256;102960
100000;256;100164
100000;256;101761
100000;256;103802
100000;256;100323
100000;256;109032
100000;256;104604
100000;256;106843
100000;256;86481
100000;256;98956
100000;256;90873
100000;256;107977
100000;256;96883
100000;256;103464
100000;256;113875
100000;256;94735
100000;256;109376
100000;256;93111
100000;256;114812
100000;256;88323
100000;256;113951
100000;256;94082
100000;256;101502
100000;256;98465
100000;256;95037
100000;256;107720
100000;256;120978
100000;256;102766
100000;256;95426
100000;256;90356
100000;256;90966
100000;256;91756
100000;256;101410
100000;256;98213
100000;256;96019
100000;256;100633
100000;256;102752
100000;256;112622
100000;256;91339
100000;256;116420
100000;256;99154
100000;256;95341
100000;256;98435
100000;256;88947
100000;256;100274
100000;256;99064
100000;256;92265
100000;256;94203
100000;256;93518
100000;256;90200
100000;256;102510
100000;256;93337
100000;256;115905
100000;256;105089
100000;256;86224
100000;256;98576
100000;256;93412
100000;256;97290
100000;256;102425
100000;256;109654
100000;256;102342
100000;256;104691
100000;256;109308
100000;256;99336
100000;256;105548
100000;256;97857
100000;256;89779
100000;256;102698
100000;256;92167
100000;256;99811
100000;256;105238
100000;256;101790
100000;256;105001
100000;256;96760
100000;256;87035
100000;256;104549
100000;256;116580
100000;256;89476
100000;256;101451
100000;256;95361
100000;256;109632
100000;256;88979
100000;256;91184
100000;256;97690
100000;256;97407
100000;256;92496
100000;256;103019
100000;256;94972
100000;256;95912
100000;256;114090
100000;256;84660
100000;256;101593
100000;256;94073
100000;256;85893
100000;256;109820
100000;256;101711
100000;256;104716
100000;256;92873
100000;256;101074
100000;256;96436
100000;256;104753
100000;256;97676
100000;256;101374
100000;256;97892
100000;256;97638
100000;256;108866
100000;256;101039
100000;256;105109
100000;256;98805
100000;256;102807
100000;256;106153
100000;256;89951
100000;256;100755
100000;256;94476
100000;256;87419
100000;256;100040
100000;256;108265
100000;256;92094
100000;256;98034
100000;256;112378
100000;256;100054
100000;256;108453
100000;256;99551
100000;256;95579
100000;256;96416
100000;256;97029
100000;256;98403
100000;256;109527
100000;256;102853
100000;256;98556
100000;256;108170
100000;256;95224
100000;256;95533
100000;256;88662
100000;256;91885
100000;256;104442
100000;256;101126
100000;256;90726
100000;256;112898
100000;256;99588
100000;256;99014
100000;256;102959
100000;256;98543
100000;256;103805
100000;256;101842
100000;256;104798
100000;256;103205
100000;256;94110
100000;256;101486
100000;256;96074
100000;256;100947
100000;256;94052
100000;256;90197
100000;256;95610
100000;256;104763
100000;256;109457
100000;256;110836
100000;256;92379
100000;256;93244
100000;256;105340
100000;256;109892
100000;256;112691
100000;256;95676
100000;256;103703
100000;256;102268
100000;256;103362
100000;256;98285
100000;256;106607
100000;256;105213
100000;256;104596
100000;256;96250
100000;256;91466
100000;256;110479
100000;256;107250
100000;256;93682
100000;256;97086
100000;256;99354
100000;256;93980
100000;256;98507
100000;256;97372
100000;256;99735
100000;256;98406
100000;256;104179
100000;256;106311
100000;256;106362
100000;256;97657
100000;256;90648
100000;256;103063
100000;256;103842
100000;256;104355
100000;256;105143
100000;256;99076
100000;256;93025
100000;256;103473
100000;256;102162
100000;256;88658
100000;256;83803
100000;256;99870
100000;256;107598
100000;256;105727
100000;256;111173
100000;256;90409
100000;256;91882
100000;256;100616
100000;256;95998
100000;256;94131
100000;256;99255
100000;256;96975
100000;256;90993
100000;256;93248
100000;256;102103
100000;256;105844
100000;256;98402
100000;256;98758
100000;256;94189
100000;256;92141
100000;256;100793
100000;256;101782
100000;256;102804
100000;256;104811
100000;256;89771
100000;256;103936
100000;256;106069
100000;256;104378
100000;256;91114
100000;256;98308
100000;256;92828
100000;256;93839
100000;256;97156
100000;256;102756
100000;256;101202
100000;256;102231
100000;256;101268
100000;256;87707
100000;256;112391
100000;256;96459
100000;256;104381
100000;256;113552
100000;256;103044
100000;256;99088
100000;256;91606
100000;256;107287
100000;256;91957
100000;256;97487
100000;256;107434
100000;256;105392
100000;256;99524
100000;256;92291
100000;256;99197
100000;256;119847
100000;256;106420
100000;256;94220
100000;256;99067
100000;256;96928
100000;256;105582
100000;256;108388
100000;256;93328
100000;256;103162
100000;256;91239
100000;256;104217
100000;256;100253
100000;256;119054
100000;256;103367
100000;256;109910
100000;256;108947
100000;256;107382
100000;256;102324
100000;256;88672
100000;256;99127
100000;256;102272
100000;256;97222
100000;256;103529
100000;256;98713
100000;256;99211
100000;256;84933
100000;256;98955
100000;256;101535
100000;256;99022
100000;256;99856
100000;256;91150
100000;256;91013
100000;256;110602
100000;256;96963
100000;256;97032
100000;256;96139
100000;256;96867
100000;256;104869
100000;256;89812
100000;256;109279
100000;256;101239
100000;256;102155
100000;256;102513
100000;256;99471
100000;256;87168
100000;256;91671
100000;256;116456
100000;256;100203
100000;256;105108
100000;256;106637
100000;256;108567
100000;256;102684
100000;256;103772
100000;256;91446
100000;256;109249
100000;256;103067
100000;256;99993
100000;256;99225
100000;256;99582
100000;256;106261
100000;256;115822
100000;256;94150
100000;256;95520
100000;256;107624
100000;256;98384
100000;256;94032
100000;256;105003
100000;256;90918
100000;256;98062
100000;256;101553
100000;256;103662
100000;256;93190
100000;256;109881
100000;256;88406
100000;256;114888
100000;256;107282
100000;256;98460
100000;256;102450
100000;256;96977
100000;256;97159
100000;256;99352
100000;256;97919
100000;256;97314
100000;256;88401
100000;256;97005
100000;256;101464
100000;256;93219
100000;256;95037
100000;256;112627
100000;256;102396
100000;256;99067
100000;256;95986
100000;256;96406
100000;256;119620
100000;256;85316
100000;256;98209
100000;256;115998
100000;256;107260
100000;256;104496
100000;256;98176
100000;256;102490
100000;256;96087
100000;256;107504
100000;256;98328
100000;256;107051
100000;256;98312
100000;256;109267
100000;256;93888
100000;256;105786
100000;256;98986
100000;256;103438
100000;256;94691
100000;256;114490
100000;256;95857
100000;256;107720
100000;256;96892
100000;256;101084
100000;256;98808
100000;256;109149
100000;256;111536
100000;256;104390
100000;256;104634
100000;256;83752
100000;256;90624
100000;256;95925
100000;256;106890
100000;256;112883
100000;256;97745
100000;256;110146
100000;256;107614
100000;256;96407
100000;256;95547
100000;256;100871
100000;256;90915
100000;256;93816
100000;256;93444
100000;256;113909
100000;256;99900
100000;256;103625
100000;256;92092
100000;256;104124
100000;256;107629
100000;256;95338
100000;256;97457
100000;256;101316
100000;256;87951
100000;256;100400
100000;256;100768
100000;256;95138
100000;256;91074
100000;256;92227
100000;256;102921
100000;256;91696
100000;256;106221
100000;256;111370
100000;256;93147
100000;256;94678
100000;256;101701
100000;256;105213
100000;256;102520
100000;256;95684
100000;256;101422
100000;256;89853
100000;256;103344
100000;256;103791
100000;256;106084
100000;256;108247
100000;256;96684
100000;256;100620
100000;256;103620
100000;256;102391
100000;256;101360
100000;256;106207
100000;256;104278
100000;256;99226
100000;256;93075
100000;256;103096
100000;256;107692
100000;256;98946
100000;256;88335
100000;256;100871
100000;256;88241
100000;256;89528
100000;256;102706
100000;256;89469
100000;256;99914
100000;256;93699
100000;256;97737
100000;256;88271
100000;256;106590
100000;256;89228
100000;256;97785
100000;256;93816
100000;256;97089
100000;256;104592
100000;256;91591
100000;256;92883
100000;256;113053
100000;256;84576
100000;256;94834
100000;256;97974
100000;256;90177
100000;256;107176
100000;256;98323
100000;256;104994
100000;256;95746
100000;256;99652
100000;256;104505
100000;256;107566
100000;256;98301
100000;256;105883
100000;256;99038
100000;256;96786
100000;256;109706
100000;256;94122
100000;256;102421
100000;256;105281
100000;256;96017
100000;256;93899
100000;256;94417
100000;256;100121
100000;256;107947
100000;256;105546
100000;256;107815
100000;256;101567
100000;256;96122
100000;256;102238
100000;256;82798
100000;256;103940
100000;256;93500
100000;256;111386
100000;256;104285
100000;256;97755
100000;256;96615
100000;256;97212
100000;256;95990
100000;256;95293
100000;256;89969
100000;256;97517
100000;256;94299
100000;256;98198
100000;256;107127
100000;256;87333
100000;256;101823
100000;256;95578
100000;256;101470
100000;256;100243
100000;256;94607
100000;256;91970
100000;256;103043
100000;256;93452
100000;256;104622
100000;256;89258
100000;256;116014
100000;256;98742
100000;256;109072
100000;256;104709
100000;256;98031
100000;256;109815
100000;256;102862
100000;256;93366
100000;256;100988
100000;256;109812
100000;256;117520
100000;256;96481
100000;256;92716
100000;256;92336
100000;256;95675
100000;256;90554
100000;256;105776
100000;256;99388
100000;256;97176
100000;256;96465
100000;256;98884
100000;256;102841
100000;256;106987
100000;256;94235
100000;256;99216
100000;256;89045
100000;256;91165
100000;256;93215
100000;256;106707
100000;256;95707
100000;256;83934
100000;256;101765
100000;256;97810
100000;256;98260
100000;256;101292
100000;256;95027
100000;256;110197
100000;256;98015
100000;256;107590
100000;256;103497
100000;256;96239
100000;256;94608
100000;256;101756
100000;256;101778
100000;256;95313
100000;256;106076
100000;256;100485
100000;256;106460
100000;256;102515
100000;256;93699
100000;256;94180
100000;256;90652
100000;256;120388
100000;256;99210
100000;256;113760
100000;256;94903
100000;256;109259
100000;256;96663
100000;256;96110
100000;256;98181
100000;256;96553
100000;256;101578
100000;256;102137
100000;256;102262
100000;256;101681
100000;256;102398
100000;256;95336
100000;256;105999
100000;256;98700
100000;256;89776
100000;256;101842
100000;256;96915
100000;256;102517
100000;256;104181
100000;256;104412
100000;256;96098
100000;256;104095
100000;256;100683
100000;256;96697
100000;256;100794
100000;256;99451
100000;256;106663
100000;256;94341
100000;256;100221
100000;256;95427
100000;256;87132
100000;256;100322
100000;256;92969
100000;256;98927
100000;256;101290
100000;256;97170
100000;256;100950
100000;256;92980
100000;256;104323
100000;256;103309
100000;256;100982
100000;256;97374
100000;256;91289
100000;256;103529
100000;256;103452
100000;256;103800
100000;256;105537
100000;256;103504
100000;256;93834
100000;256;95151
100000;256;104047
100000;256;99245
100000;256;95545
100000;256;99296
100000;256;109651
100000;256;111944
100000;256;125679
100000;256;106447
100000;256;90713
100000;256;109984
100000;256;90049
100000;256;106790
100000;256;92655
100000;256;106218
100000;256;107995
100000;256;109554
100000;256;109701
100000;256;93268
100000;256;106042
100000;256;103390
100000;256;96979
100000;256;97344
100000;256;95291
100000;256;99047
100000;256;107144
100000;256;99424
100000;256;89605
100000;256;98945
100000;256;95885
100000;256;95692
100000;256;101764
100000;256;105179
100000;256;91352
100000;256;99789
100000;256;93751
100000;256;111882
100000;256;100454
100000;256;98024
100000;256;96337
100000;256;101593
100000;256;96501
100000;256;95089
100000;256;92678
100000;256;93075
100000;256;101943
100000;256;97051
100000;256;96254
100000;256;94050
100000;256;99378
100000;256;95876
100000;256;96792
100000;256;99416
100000;256;105933
100000;256;98899
100000;256;97537
100000;256;102433
100000;256;98868
100000;256;94221
100000;256;97444
100000;256;109059
100000;256;92458
100000;256;100614
100000;256;100079
100000;256;105387
100000;256;106883
100000;256;102584
100000;256;113873
100000;256;89957
100000;256;103789
100000;256;95047
100000;256;98208
100000;256;97859
100000;256;88685
100000;256;101199
100000;256;104429
100000;256;118657
100000;256;97531
100000;256;98321
100000;256;105560
100000;256;85681
100000;256;95460
100000;256;111814
100000;256;99254
100000;256;86471
100000;256;89664
100000;256;105857
100000;256;96376
100000;256;99948
100000;256;107638
100000;256;100807
100000;256;103469
100000;256;111513
100000;256;100621
100000;256;106695
100000;256;96397
100000;256;91948
100000;256;90974
100000;256;101016
100000;256;105411
100000;256;92219
100000;256;92606
100000;256;103622
100000;256;102720
100000;256;104115
100000;256;93102
100000;256;96061
100000;256;98639
100000;256;102396
100000;256;109138
100000;256;107505
100000;256;94303
100000;256;96460
100000;256;106443
100000;256;90578
100000;256;100471
100000;256;96599
100000;256;97656
100000;256;98125
100000;256;98428
100000;256;95497
100000;256;92170
100000;256;107218
100000;256;104727
100000;256;92877
100000;256;105089
100000;256;104667
100000;256;96046
100000;256;98262
100000;256;90542
100000;256;103431
100000;256;96206
100000;256;95799
100000;256;95983
100000;256;97873
100000;256;94715
100000;256;98187
100000;256;103440
100000;256;111713
100000;256;96587
100000;256;93188
100000;256;113758
100000;256;88585
100000;256;89131
100000;256;94419
100000;256;109471
100000;256;108757
100000;256;105834
100000;256;100088
100000;256;105922
100000;256;103232
100000;256;96419
100000;256;98228
100000;256;99985
100000;256;97547
100000;256;94538
100000;256;101298
100000;256;105992
100000;256;109585
100000;256;108597
100000;256;94595
100000;256;98922
100000;256;93395
100000;256;96830
100000;256;100516
100000;256;78275
100000;256;108912
100000;256;99182
100000;256;84865
100000;256;98904
100000;256;94286
100000;256;99388
100000;256;108397
100000;256;100432
100000;256;103575
100000;256;108135
100000;256;105148
100000;256;101547
100000;256;113970
100000;256;117935
100000;256;90579
100000;256;101181
100000;256;98536
100000;256;96389
100000;256;92974
100000;256;107150
100000;256;107420
100000;256;95326
100000;256;96840
100000;256;95693
100000;256;103679
100000;256;120640
100000;256;106132
100000;256;96947
100000;256;112194
100000;256;97672
100000;256;105464
100000;256;101698
100000;256;112392
100000;256;115043
100000;256;103209
100000;256;101425
100000;256;107179
100000;256;89326
100000;256;106015
100000;256;93813
100000;256;103539
100000;256;94381
100000;256;109258
100000;256;104666
100000;256;94314
100000;256;93227
100000;256;98919
100000;256;99827
100000;256;89509
100000;256;104231
100000;256;99027
100000;256;85654
100000;256;110950
100000;256;102298
100000;256;99060
100000;256;97637
100000;256;109199
100000;256;94245
100000;256;102120
100000;256;107257
100000;256;100382
100000;256;113176
100000;256;96444
100000;256;99380
100000;256;98871
100000;256;96509
100000;256;98862
100000;256;89819
100000;256;115844
100000;256;94841
100000;256;92308
100000;256;105533
100000;256;104304
100000;256;91522
100000;256;100259
100000;256;106419
100000;256;93621
100000;256;97517
100000;256;110397
100000;256;89351
100000;256;108224
100000;256;99011
100000;256;95164
100000;256;93265
100000;256;96444
100000;256;96157
100000;256;109424
100000;256;91163
100000;256;92764
100000;256;109664
100000;256;101227
100000;256;107827
100000;256;94959
100000;256;106471
100000;256;93926
100000;256;96410
100000;256;103722
100000;256;96200
100000;256;89774
100000;256;103791
100000;256;101059
100000;256;85218
100000;256;93028
100000;256;103129
100000;256;97499
100000;256;93196
100000;256;105692
100000;256;99315
100000;256;102262
100000;256;92763
100000;256;102955
100000;256;98373
100000;256;96020
100000;256;90718
100000;256;106508
100000;256;92347
100000;256;102039
100000;256;91336
100000;256;93550
100000;256;103201
100000;256;100293
100000;256;98935
100000;256;100703
100000;256;111488
100000;256;96829
100000;256;99359
100000;256;99724
100000;256;98007
100000;256;94237
100000;256;102982
100000;256;97148
100000;256;96012
100000;256;103574
100000;256;92673
100000;256;97689
100000;256;97602
100000;256;101724
100000;256;89612
100000;256;94087
100000;256;95437
100000;256;109496
100000;256;98412
100000;256;96612
100000;256;100005
100000;256;97557
100000;256;104410
100000;256;99633
100000;256;85368
100000;256;109561
100000;256;103112
100000;256;104393
100000;256;105023
100000;256;95561
100000;256;110811
100000;256;102394
100000;256;100869
100000;256;105981
100000;256;94408
100000;256;95431
100000;256;95961
100000;256;97426
100000;256;91722
100000;256;97366
100000;256;111072
100000;256;100595
100000;256;103770
100000;256;96985
100000;256;96786
100000;256;102732
100000;256;96286
100000;256;91132
100000;256;91931
100000;256;94816
100000;256;93305
100000;256;94941
100000;256;100693
100000;256;99034
100000;256;94581
100000;256;89328
100000;256;112845
100000;256;91961
100000;256;113291
100000;256;99969
100000;256;106298
100000;256;108611
100000;256;92147
100000;256;103582
100000;256;110447
100000;256;92018
100000;256;107062
100000;256;99508
100000;256;100424
100000;256;94770
100000;256;98054
100000;256;102046
100000;256;89421
100000;256;100889
100000;256;103443
100000;256;104544
100000;256;98876
100000;256;99979
100000;256;116414
100000;256;96053
100000;256;93929
100000;256;93365
100000;256;107370
100000;256;102290
100000;256;102841
100000;256;100963
100000;256;95172
100000;256;99413
100000;256;102311
100000;256;107513
100000;256;104997
100000;256;97041
100000;256;98458
100000;256;104528
100000;256;105892
100000;256;107816
100000;256;100920
100000;256;106059
100000;256;103758
100000;256;117372
100000;256;99158
100000;256;98193
100000;256;109526
100000;256;101202
100000;256;99302
100000;256;92827
100000;256;111844
100000;256;99142
100000;256;104719
100000;256;102262
100000;256;98996
100000;256;104423
100000;256;101368
100000;256;101288
100000;256;98397
100000;256;93761
100000;256;96003
100000;256;95592
100000;256;100092
100000;256;92839
100000;256;94918
100000;256;93392
100000;256;94766
100000;256;106382
100000;256;97670
100000;256;94000
100000;256;101285
100000;256;99043
100000;256;98734
100000;256;101931
100000;256;103077
100000;256;102052
100000;256;105743
100000;256;98879
100000;256;97993
100000;256;101333
100000;256;96645
100000;256;99977
100000;256;111363
100000;256;93754
100000;256;95514
100000;256;81112
100000;256;94641
100000;256;93559
100000;256;87654
100000;256;99241
100000;256;89009
100000;256;93366
100000;256;95261
100000;256;97696
100000;256;98554
100000;256;106307
100000;256;98821
100000;256;103933
100000;256;96927
100000;256;113093
100000;256;98638
100000;256;100490
100000;256;101781
100000;256;101308
100000;256;96597
100000;256;98913
100000;256;103860
100000;256;98375
100000;256;98291
100000;256;89957
100000;256;88249
100000;256;91653
100000;256;104867
100000;256;105164
100000;256;99609
100000;256;103831
100000;256;106969
100000;256;102570
100000;256;93781
100000;256;103744
100000;256;111268
100000;256;101817
100000;256;100729
100000;256;90497
100000;256;101297
100000;256;90061
100000;256;110765
100000;256;116382
100000;256;100764
100000;256;106285
100000;256;100444
100000;256;93799
100000;256;114296
100000;256;105370
100000;256;99946
100000;256;101158
100000;256;106311
100000;256;99272
100000;256;101056
100000;256;97611
100000;256;104732
100000;256;105069
100000;256;106041
100000;256;110227
100000;256;97056
100000;256;93004
100000;256;95620
100000;256;108697
100000;256;90692
100000;256;95159
100000;256;92513
100000;256;111817
100000;256;103542
100000;256;97063
100000;256;103282
100000;256;94618
100000;256;101744
100000;256;104282
100000;256;90855
100000;256;85151
100000;256;101122
100000;256;97250
100000;256;96337
100000;256;104108
100000;256;106891
100000;256;92513
100000;256;99430
100000;256;94997
100000;256;113031
100000;256;102993
100000;256;100728
100000;256;96272
100000;256;99551
100000;256;95525
100000;256;102279
100000;256;88316
100000;256;104884
100000;256;96460
100000;256;108212
100000;256;97103
100000;256;99074
100000;256;95121
100000;256;113941
100000;256;109889
100000;256;96576
100000;256;95571
100000;256;95340
100000;256;99527
100000;256;106710
100000;256;106380
100000;256;96366
100000;256;104926
100000;256;107770
100000;256;96970
100000;256;99477
100000;256;100552
100000;256;99509
