N;M;Output
100000;1024;93535
100000;1024;104473
100000;1024;98547
100000;1024;102911
100000;1024;104632
100000;1024;95806
100000;1024;101341
100000;1024;99611
100000;1024;102613
100000;1024;99476
100000;1024;104329
100000;1024;99282
100000;1024;93595
100000;1024;102093
100000;1024;101593
100000;1024;100500
100000;1024;99964
100000;1024;104914
100000;1024;98493
100000;1024;100402
100000;1024;98442
100000;1024;101260
100000;1024;97819
100000;1024;99888
100000;1024;106279
100000;1024;98582
100000;1024;101939
100000;1024;102651
100000;1024;98876
100000;1024;102431
100000;1024;102083
100000;1024;99983
100000;1024;93996
100000;1024;92772
100000;1024;96700
100000;1024;101238
100000;1024;103309
100000;1024;98711
100000;1024;102027
100000;1024;96857
100000;1024;103777
100000;1024;99689
100000;1024;100918
100000;1024;102175
100000;1024;99114
100000;1024;99824
100000;1024;104222
100000;1024;86938
100000;1024;97352
100000;1024;106690
100000;1024;98830
100000;1024;103630
100000;1024;101155
100000;1024;100514
100000;1024;97712
100000;1024;98881
100000;1024;101292
100000;1024;99041
100000;1024;100822
100000;1024;99750
100000;1024;96908
100000;1024;99747
100000;1024;104742
100000;1024;101192
100000;1024;104574
100000;1024;104400
100000;1024;97172
100000;1024;103186
100000;1024;101270
100000;1024;101588
100000;1024;98742
100000;1024;100467
100000;1024;103971
100000;1024;110892
100000;1024;101790
100000;1024;102313
100000;1024;96414
100000;1024;100014
100000;1024;106198
100000;1024;96367
100000;1024;100976
100000;1024;104106
100000;1024;99854
100000;1024;95105
100000;1024;101308
100000;1024;97387
100000;1024;105884
100000;1024;100230
100000;1024;99470
100000;1024;97734
100000;1024;96629
100000;1024;98224
100000;1024;93404
100000;1024;97582
100000;1024;98582
100000;1024;101033
100000;1024;98749
100000;1024;100909
100000;1024;100329
100000;1024;98565
100000;1024;100102
100000;1024;103914
100000;1024;100037
100000;1024;98424
100000;1024;100496
100000;1024;96662
100000;1024;103768
100000;1024;102724
100000;1024;98946
100000;1024;100183
100000;1024;100689
100000;1024;96520
100000;1024;101262
100000;1024;107216
100000;1024;102294
100000;1024;99512
100000;1024;91585
100000;1024;101590
100000;1024;94658
100000;1024;103338
100000;1024;101169
100000;1024;94553
100000;1024;100132
100000;1024;98040
100000;1024;94046
100000;1024;104529
100000;1024;103886
100000;1024;101484
100000;1024;99726
100000;1024;103361
100000;1024;102247
100000;1024;99543
100000;1024;103898
100000;1024;103006
100000;1024;97192
100000;1024;103501
100000;1024;99170
100000;1024;101460
100000;1024;104780
100000;1024;92767
100000;1024;96732
100000;1024;99701
100000;1024;96907
100000;1024;99372
100000;1024;97096
100000;1024;100675
100000;1024;105151
100000;1024;99217
100000;1024;99298
100000;1024;101533
100000;1024;97905
100000;1024;100972
100000;1024;95004
100000;1024;100245
100000;1024;97463
100000;1024;99671
100000;1024;102361
100000;1024;97762
100000;1024;97963
100000;1024;99705
100000;1024;97958
100000;1024;99096
100000;1024;102267
100000;1024;99118
100000;1024;103487
100000;1024;100811
100000;1024;99158
100000;1024;102841
100000;1024;96554
100000;1024;98540
100000;1024;100674
100000;1024;98825
100000;1024;98407
100000;1024;93714
100000;1024;100745
100000;1024;96382
100000;1024;101729
100000;1024;98316
100000;1024;104781
100000;1024;104411
100000;1024;97031
100000;1024;97389
100000;1024;101894
100000;1024;103520
100000;1024;98792
100000;1024;99397
100000;1024;100708
100000;1024;105678
100000;1024;104696
100000;1024;101859
100000;1024;103083
100000;1024;94511
100000;1024;99214
100000;1024;99730
100000;1024;97595
100000;1024;99763
100000;1024;103159
100000;1024;95760
100000;1024;102782
100000;1024;103070
100000;1024;100036
100000;1024;103311
100000;1024;100639
100000;1024;98179
100000;1024;97921
100000;1024;102231
100000;1024;98147
100000;1024;102087
100000;1024;91668
100000;1024;98631
100000;1024;103435
100000;1024;99955
100000;1024;99982
100000;1024;102429
100000;1024;102952
100000;1024;99398
100000;1024;97309
100000;1024;102762
100000;1024;103571
100000;1024;99716
100000;1024;96859
100000;1024;101789
100000;1024;105119
100000;1024;101116
100000;1024;97672
100000;1024;94223
100000;1024;100251
100000;1024;97117
100000;1024;96146
100000;1024;104686
100000;1024;95695
100000;1024;102729
100000;1024;91897
100000;1024;95532
100000;1024;99815
100000;1024;93876
100000;1024;98525
100000;1024;97428
100000;1024;100275
100000;1024;101105
100000;1024;100864
100000;1024;95910
100000;1024;100381
100000;1024;100312
100000;1024;98847
100000;1024;107747
100000;1024;97922
100000;1024;96353
100000;1024;100321
100000;1024;93452
100000;1024;97679
100000;1024;103628
100000;1024;101820
100000;1024;103475
100000;1024;102469
100000;1024;100914
100000;1024;97988
100000;1024;97818
100000;1024;104900
100000;1024;94048
100000;1024;106769
100000;1024;107412
100000;1024;103523
100000;1024;98980
100000;1024;100301
100000;1024;101649
100000;1024;95485
100000;1024;99173
100000;1024;100690
100000;1024;97539
100000;1024;98847
100000;1024;96242
100000;1024;99225
100000;1024;105407
100000;1024;101249
100000;1024;99313
100000;1024;103351
100000;1024;102702
100000;1024;95393
100000;1024;97102
100000;1024;100513
100000;1024;100560
100000;1024;98124
100000;1024;105218
100000;1024;101520
100000;1024;100853
100000;1024;96028
100000;1024;98045
100000;1024;94316
100000;1024;97821
100000;1024;100486
100000;1024;96392
100000;1024;103061
100000;1024;101850
100000;1024;101448
100000;1024;100834
100000;1024;104412
100000;1024;98200
100000;1024;100247
100000;1024;96265
100000;1024;101188
100000;1024;95154
100000;1024;100267
100000;1024;99308
100000;1024;98959
